status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,date
165297924363_10153414882434364,Tune in to John Stossel on Fox Business tonight!,John Stossel,video,https://www.facebook.com/JohnStossel/videos/10153751944366621/,10/14/16 16:00,16523,354,1,15707,720,69,17,2,8,2016-10-14
165297924363_10153414401149364,Or maybe NOT so leisurely. Come try to keep up tomorrow.,"Gary Johnson, Who Climbed Everest, is Taking a Leisurely 70-Mile Bike Ride to Promote Fitness",link,http://www.usnews.com/news/national-news/articles/2016-10-13/gary-johnson-to-take-70-mile-bike-ride-to-promote-health-and-fitness,10/14/16 14:00,12296,295,2313,11729,444,42,77,0,4,2016-10-14
165297924363_10153413990294364,"If you're still feeling the Bern, there is another option.",Where Bernie Sanders And Gary Johnson Agree,video,https://www.facebook.com/govgaryjohnson/videos/10153413990294364/,10/14/16 11:00,26116,1569,20145,24429,1413,48,190,3,33,2016-10-14
165297924363_10153411454124364,"A strong national DEFENSE. Simpler taxes. Embrace Immigration...""This is a huge opportunity, don't you see it?"" CHIP IN to stop Hillary AND Trump: http://bit.ly/2dQ9sH8",I Believe We Will Win,video,https://www.facebook.com/govgaryjohnson/videos/10153411454124364/,10/14/16 8:00,8261,219,4002,7717,511,20,10,1,2,2016-10-14
165297924363_10153412015649364,There will be an alternative on the ballot in all fifty states.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153412015649364/?type=3,10/13/16 20:00,31017,734,16438,29548,1302,21,121,12,13,2016-10-13
165297924363_10153411726469364,There is an option to vote FOR a candidate in November.,Vote For Someone That You Believe In,video,https://www.facebook.com/govgaryjohnson/videos/10153411726469364/,10/13/16 16:07,14950,329,7591,14071,823,28,19,3,6,2016-10-13
165297924363_10153411268609364,"Show me an America with less debt, greater economic strength, and robust trade relationships across the globe... and I will show you a safer, more secure America.","Gary Johnson Lays Out a Sane, Coherent, Skeptical Foreign Policy",link,http://reason.com/blog/2016/10/11/gary-johnson-lays-out-foreign-policy,10/13/16 13:00,17483,341,5914,16795,633,28,21,3,3,2016-10-13
165297924363_10153410989764364,Join me on a 70 mile bike ride from Taos to Santa Fe this Saturday! #FitToBePrez,Rally with Governor Johnson - FitToBePrez,event,https://www.facebook.com/events/336013383419987/,10/13/16 11:00,6791,187,0,6328,350,106,7,0,0,2016-10-13
165297924363_10153409481894364,"Donald Trump cannot win this election. If that wasn't clear before, it is becoming crystal clear now.It's time for Republicans, and all Americans, to face that reality. And it's time to reject the notion that he is the only option other than Hillary Clinton. Americans deserve better. Women deserve better.",,status,,10/12/16 21:33,50393,2023,13939,47606,2454,33,236,18,46,2016-10-12
165297924363_10153409419009364,"I'd like to spend some time with people like you, who are really driving this campaign. Just a few days left!Biking? Chess? A Hike?By contributing $10 to the Johnson Victory Fund, you will provide the resources we need to win key states this November and you'll also be entered to win an afternoon with me.I look forward to meeting you!",Chip in $10 for a chance to hang out with Gary,link,https://www.johnsonweld.com/win/?utm_source=facebook&utm_medium=wall&utm_content=win&utm_term=10-12,10/12/16 21:08,1191,123,122,1129,56,2,4,0,0,2016-10-12
165297924363_10153406626009364,"Once again, polls show our ticket leading with younger voters.",Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153406626009364/?type=3,10/12/16 18:00,20156,615,4256,19014,939,150,46,2,5,2016-10-12
165297924363_10153408452374364,"We need a chess player in the White House; someone who bases their foreign policy on principles, not politics.",Our Foreign Policy Needs A Serious Rethinking,video,https://www.facebook.com/govgaryjohnson/videos/10153408452374364/,10/12/16 13:00,22881,1484,26190,20609,2061,152,45,5,9,2016-10-12
165297924363_10153408240759364,Looking forward to speaking to more of the young voters that our ticket is polling so strongly with.,Gary Johnson to speak at Liberty University convocation next week,link,http://www.newsadvance.com/news/local/gary-johnson-to-speak-at-lu-convocation-next-week/article_fa4e37a8-901d-11e6-80e2-973241fae9cf.html,10/12/16 11:00,7348,217,946,7022,281,37,7,0,1,2016-10-12
165297924363_10153403984364364,"As predicted, Hillary and Donald have reduced our discourse to a shouting match between two unpopular choices. There's one more shot. America deserves better. Our children deserve better. And I thank the 1.1 million of you who have already sent a message to the CPD to #LetGaryDebate.",SIGN the Petition to #LetGaryDebate,link,https://www.johnsonweld.com/debate?utm_source=facebook&utm_medium=post&utm_content=debate&utm_term=10-11,10/12/16 8:29,13359,363,6266,12858,454,14,25,7,1,2016-10-12
165297924363_10153406766164364,Immigration laws that don't work can be fixed. It's not even that complicated.,Here's How We Fix Our Immigration System,video,https://www.facebook.com/govgaryjohnson/videos/10153406766164364/,10/11/16 20:00,27784,1501,22320,25043,2544,118,35,11,33,2016-10-11
165297924363_10153405887654364,"Seah Johnson, who happens to be my wonderful daughter, doesn't mince words. Wonder where she gets that?",New Mexico For Gary Johnson,video,https://www.facebook.com/govgaryjohnson/videos/10153405887654364/,10/11/16 15:00,13050,211,4293,12112,891,36,8,1,2,2016-10-11
165297924363_10153405827279364,"As the former Republican governor of the predominantly-Democrat New Mexico, I have a proven record of fiscal conservatism and social tolerance.","Gary Johnson: As Trump collapses, we offer Republicans a better choice",link,http://www.unionleader.com/columns/gary-johnson-as-trump-collapses-we-offer-republicans-a-better-choice--20161010,10/11/16 12:00,32325,846,11457,30985,1089,32,189,7,23,2016-10-11
165297924363_10153405824739364,Bill Weld will be back at Harvard University tonight!,Conversation with Governor Bill Weld,event,https://www.facebook.com/events/189973804745730/,10/11/16 9:13,2757,36,0,2667,87,2,1,0,0,2016-10-11
165297924363_10153403707204364,"#8. Gov. Gary Johnson Can Make Our Political Discussion More PositiveHave you shared them with someone disappointed by the last ""debate""?",15 Reasons Why A Vote For Gov. Gary Johnson Matters,link,https://www.johnsonweld.com/15_reasons_why_a_vote_for_gov_gary_johnson_matters,10/11/16 7:30,7845,208,5165,7461,340,8,27,2,7,2016-10-11
165297924363_10153404594084364,Integrity and character matter.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153404594084364/?type=3,10/10/16 20:00,31347,499,12309,29829,1439,44,24,6,5,2016-10-10
165297924363_10153403699934364,"Last night was not presidential and it was not a debate. We are within striking distance of FIRST place in key states. We CAN stop Hillary and Trump from getting the critical 270 electoral votes they need to win. Join us:Step 1) Add #JohnsonWeld to your profile: https://goo.gl/k0dHg1Step 2) Chip In $5: https://goo.gl/h7zSqlStep 3) Share with your friends!",Show Your Support for #JohnsonWeld,link,https://app.profileoverlays.com/Overlay/let-gary-debate/Widget?utm_source=facebook&utm_medium=post&utm_content=overlay&utm_term=10-10,10/10/16 16:00,13974,948,4832,13367,526,16,50,8,7,2016-10-10
165297924363_10153403889964364,"We have fallen through the looking glass. Thanks to two candidates who are each running on a platform of not being the other, we are in historically uninspiring territory. Here's what I had to say during the debate.",Gov. Gary Johnson Live Tweets the Uninspiring Debate,link,https://www.johnsonweld.com/gov_gary_johnson_live_tweets_the_second_presidential_debate?utm_source=facebook&utm_medium=post&utm_content=twitter&utm_term=10-10,10/10/16 13:00,11243,293,2924,10718,303,17,25,156,24,2016-10-10
165297924363_10153403593874364,"An opportunity to consider the alternative offered by two former Republican Governors who served with integrity, made our states better, and left office with our heads held high.","An Invitation, and an Alternative, for Republicans Appalled with Donald Trump | RedState",link,http://www.redstate.com/williamweld/2016/10/09/invitation-alternative-republicans-appalled-donald-trump/,10/10/16 10:00,11721,205,4057,11259,435,15,9,1,2,2016-10-10
165297924363_10153402572379364,"When Donald Trump holds a press conference an hour and a half before the debate begins with the intent of deflecting attention from his own misogyny by trying to convince us the Clintons are worse, we probably knew everything we needed to know about this debate, and more important, this campaign.We have fallen through the looking glass. Thanks to two candidates who are each running on a platform of not being the other, we are in historically uninspiring territory. Yes, thanks to some great questions from the audience, there were a few brief discussions of issues. I even heard some things from each of them with which I agreed. But the bigger question hanging over the entire debate is whether either of these candidates can be believed. We heard predictable answers, incessant attacks and, sadly, no indications of leadership. Without any confidence that a President will have the integrity, character and principles to actually put the nation first, the rehearsed sound bites don't mean very much.Americans deserve better. They deserve candidates who are not embarrassments, who aren't interested in pitting Americans against one another, and who have actually proven that they can lead with principle, nonpartisanship, and a singular purpose of giving Americans the opportunity to improve their lives, be safe, and be free.That's why Bill Weld and I are running, and why Americans deserve a chance to see the very different approach we take to governing.",,status,,10/9/16 23:00,56633,2007,22725,52871,3403,147,81,73,58,2016-10-09
165297924363_10153402485549364,It doesn't have to be this way. There is a way out.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153402485549364/?type=3,10/9/16 21:42,66688,1333,43734,63291,2946,51,339,41,20,2016-10-09
165297924363_10153402378619364,"Uninspired by the ""debate""? Here's how you can support a better option:Step 1) Add #JohnsonWeld to your profile: https://goo.gl/k0dHg1Step 2) Chip In $5: https://goo.gl/h7zSqlStep 3) Share with your friends!",Gary Johnson,photo,https://www.facebook.com/govgaryjohnson/photos/a.402287939363.191343.165297924363/10153402378619364/?type=3,10/9/16 20:31,57886,1705,20895,54966,2379,47,415,40,39,2016-10-09
165297924363_10153401593309364,"I suspect I will have a few things to tweet about tonight...#debate",Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153401593309364/?type=3,10/9/16 15:00,21664,404,5194,20766,764,15,110,5,4,2016-10-09
165297924363_10153401280309364,Donald Trump has said 150 things that would disqualify anyone else from being President... but this latest one does go over the top.,Gary Johnson holds campaign rally in Albuquerque on Saturday,link,http://krqe.com/2016/10/08/gary-johnson-holds-campaign-rally-in-albuquerque-on-saturday/,10/9/16 11:00,7622,311,1285,7310,252,17,38,1,4,2016-10-09
165297924363_10153399605114364,America deserves a President they can trust.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153399605114364/?type=3,10/8/16 19:00,52209,1823,33112,49605,2111,47,405,11,30,2016-10-08
165297924363_10153399449024364,You don't need to vote for a candidate you don't like in order to stop a candidate you like even less. There is a credible alternative. Join us.,LIVE From Albuquerque,video,https://www.facebook.com/govgaryjohnson/videos/10153399449024364/,10/8/16 16:03,26802,5580,11074,22566,3645,107,274,43,167,2016-10-08
165297924363_10153399143489364,"Time to vote your conscience.Having served as Republican Governors, we understand the sensitivities and obligations elected officials and party leaders feel toward supporting their party's nominee for President. We've been there, and frankly, have experienced the discomfort of defending a President or candidate when we didn't feel like doing so. For each of us, that is part of the liberation we feel today as we take an independent message to America's voters.Today, as we watch Republicans across the nation struggle with the disclosure of Donald Trump's indefensible and embarrassing words, and the attitude toward women displayed by those words, we respect the difficult spot those Republicans are in. It can't be easy. At the same time, character and trust are important. It shouldn't matter whether a microphone is turned on or not. The conversation we have all now heard isn't any more appropriate in a locker room than it is on national TV. America deserves better. Women certainly deserve better. And Republicans deserve better.We speak often of reaching across party lines if elected to get things done for America. Today, we would like to reach across party lines to invite our Republican friends to join our campaign. There is a presidential ticket with two candidates who served honorably and effectively as Republican Governors, and we are it. Our nation and our challenges are much greater than the character or behavior of one man. Join us, and we pledge to present voters with a real alternative to what has become an embarrassing side show.",,status,,10/8/16 13:36,25628,810,11844,23772,1765,29,49,3,10,2016-10-08
165297924363_10153398738844364,"Our US foreign policy, or lack of it, over the past fifteen years, has been a series of erratic chess moves, and the match isn't going well.",Gary Johnson: My Foreign Policy Vision,link,http://nationalinterest.org/feature/gary-johnson-my-foreign-policy-vision-17974,10/8/16 11:00,5314,175,1914,5055,219,19,13,6,2,2016-10-08
165297924363_10153397580354364,Yesterday's events confirm...,This Is The Year,video,https://www.facebook.com/govgaryjohnson/videos/10153397580354364/,10/8/16 8:00,15585,584,18130,14244,1174,100,29,22,16,2016-10-08
165297924363_10153397845644364,"Character and trust, should we not expect them from our Presidential candidates?I'm shocked by these revelations about Donald Trump, but is anyone really surprised?  It is just sad and embarrassing that a man who is now the nominee of a major party for President could display such a disgusting attitude toward women. America deserves better. Women deserve better, and our daughters deserve better.Tonight, millions of Republicans are facing a moment of truth. As a former Republican Governor, I don't envy them.",,status,,10/7/16 23:47,29959,1441,10237,28017,1382,45,35,108,372,2016-10-07
165297924363_10153397359924364,Our foreign policy deserves more than a quick sound bite... it deserves serious thought. Here's my full address from earlier today at  The University of Chicago.,Foreign Policy Address At The University Of Chicago,video,https://www.facebook.com/govgaryjohnson/videos/10153397359924364/,10/7/16 20:00,10944,547,8910,10028,863,39,12,1,1,2016-10-07
165297924363_10153397252569364,Bill Weld is LIVE in New Hampshire!,Bill Weld,video,https://www.facebook.com/GovBillWeld/videos/1805172223060489/,10/7/16 17:39,2514,63,0,2368,125,10,9,0,2,2016-10-07
165297924363_10153396789389364,"They aren't being straight with the American people, and they know that.",Gary Johnson: What Clinton and Trump Won't Tell You About Entitlements,link,http://fortune.com/2016/10/06/gary-johnson-social-security/,10/7/16 14:00,8344,274,3487,7965,252,75,9,16,27,2016-10-07
165297924363_10153396699394364,Watch my policy speech addressing foreign policy LIVE at The University of Chicago and stay tuned for questions afterwards!,Gary Johnson by UChicago Live,video,http://livestream.com/uchicagolive/events/6462035,10/7/16 12:22,2765,169,798,2593,129,8,32,2,1,2016-10-07
165297924363_10153396492929364,Our platform has something to offer for all Americans.,Republicans & Democrats For Gary Johnson,video,https://www.facebook.com/govgaryjohnson/videos/10153396492929364/,10/7/16 10:10,6630,162,4710,6199,409,13,8,0,1,2016-10-07
165297924363_10153395399489364,"Biking? Chess? A Hike?By contributing $10, you will provide the resources we need to win key states this November and will be entered to win an afternoon with me.CLICK HERE to Enter:",Chip in $10 for a Chance to Meet Gary!,link,https://www.johnsonweld.com/win?utm_source=facebook&utm_medium=wall&utm_campaign=win&utm_term=fans&utm_content=meet_gary-03,10/7/16 7:00,944,93,107,888,43,9,4,0,0,2016-10-07
165297924363_10153395367409364,"A new way of thinking, a new way of communicating!Ask a question to the video and see us respond.",Johnson/Weld 2016 Interactive Video,link,http://share.skip.st/one/cb95cefa0f864866a8718d5e15b05ca2,10/6/16 21:00,3054,118,1034,2918,111,20,4,1,0,2016-10-06
165297924363_10153395290899364,Bill Weld is LIVE in Massachusetts!,Bill Weld,video,https://www.facebook.com/GovBillWeld/videos/1804756329768745/,10/6/16 18:26,2728,103,0,2540,163,9,14,1,1,2016-10-06
165297924363_10153395174529364,Thank you Drew Carey!,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153395174529364/?type=3,10/6/16 17:00,58536,870,16554,55828,2454,45,188,8,13,2016-10-06
165297924363_10153394563029364,Bill Weld is back in New England this weekend!,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153394563029364/?type=3,10/6/16 14:00,2850,105,279,2724,110,10,6,0,0,2016-10-06
165297924363_10153394537204364,I'm LIVE with The Wall Street Journal taking your questions.,The Wall Street Journal,video,https://www.facebook.com/wsj/videos/10154760768703128/,10/6/16 11:47,4575,280,1,4245,301,15,10,1,3,2016-10-06
165297924363_10153394288239364,The Harvard Republican Club is the oldest such group of college Republicans in the country.,Libertarian Gary Johnson gets the most backing of Harvard Republican Club members - The College Fix,link,http://www.thecollegefix.com/bulletin-board/libertarian-gary-johnson-gets-backing-harvard-republican-club-members/,10/6/16 10:00,5186,97,1185,4905,208,64,9,0,0,2016-10-06
165297924363_10153393563794364,"If our democracy is supposed to embrace a free exchange of ideas, we must scrutinize those who have set a standard of debate entry so high, that it excludes two former governors who have ballot access in all 50 states.We should look deeper into the polls that exclude independent voters, young voters, low-income voters, and other substantial subsections of the electorate.We should ask why media outlets make up headlines to suggest that our campaign is not 100% committed to offering voters an alternative to BOTH Clinton and Trump.We should reject the notion that the American people are either red or blue.And, finally, we should ask why more and more voters feel like our democracy is anything but democratic.DONATE Toward a More Competitive Democracy: https://goo.gl/4IkAgL","Emails, Tax Returns, and Two Party Preservation",link,https://www.johnsonweld.com/two_party_preservation?utm_source=facebook&utm_medium=post&utm_term=10-06&utm_content=scrutiny,10/6/16 7:00,11783,287,5491,11148,436,14,6,74,105,2016-10-06
165297924363_10153393018099364,Bill Weld is LIVE in Atlanta!,Bill Weld,video,https://www.facebook.com/GovBillWeld/videos/1804281883149523/,10/5/16 18:31,2848,116,0,2659,167,14,3,2,3,2016-10-05
165297924363_10153392106939364,I couldn't be more honored. Drew's support means a great deal to Bill Weld and me.,Drew Carey hitting the campaign trail for Gary Johnson,link,http://www.washingtonexaminer.com/drew-carey-hitting-the-campaign-trail-for-gary-johnson/article/2603621,10/5/16 15:00,46029,613,6263,43297,2397,228,83,12,12,2016-10-05
165297924363_10153392399754364,Bill Weld's take on last night's debate.,Bill Weld,link,https://www.facebook.com/GovBillWeld/posts/1803914506519594,10/5/16 12:22,2449,73,0,2368,65,9,1,3,3,2016-10-05
165297924363_10153391225199364,"LIVE! Bill Weld shares his thoughts on tonight's ""debate"".#vpdebate #debates",Bill Weld,video,https://www.facebook.com/GovBillWeld/videos/1803896783188033/,10/4/16 21:47,4205,184,1,3992,193,4,14,1,1,2016-10-04
165297924363_10153390856464364,Bill Weld is LIVE in Atlanta taking your questions! #vpdebate #debates,Bill Weld,video,https://www.facebook.com/GovBillWeld/videos/1803798033197908/,10/4/16 17:17,3209,164,0,2995,200,8,3,1,2,2016-10-04
165297924363_10153390469909364,Foreign policy isn't about pop quizzes. It's about having the principles and judgement to not engage in civil wars we can't resolve and regime changes without regard to consequences. A clip from my interview with Andrea Mitchell...,Foreign Policy Isn't About Pop Quizzes,video,https://www.facebook.com/govgaryjohnson/videos/10153390469909364/,10/4/16 13:43,26358,1376,12317,24559,1616,124,44,3,12,2016-10-04
165297924363_10153268693804364,"According to Reuters, 47% of Trump supporters said their main priority when voting will be to stop Clinton from reaching the White House. And 46% of Clinton backers said the same of Trump.Imagine if everyone who said ""I'd vote for Johnson if he had a chance,"" actually did?",15 Reasons Why A Vote For Gov. Gary Johnson Matters,link,https://www.johnsonweld.com/15_reasons_why_a_vote_for_gov_gary_johnson_matters?utm_source=facebook&utm_medium=wall&utm_term=fans&utm_content=post_02&utm_campaign=15_reasons,10/4/16 9:53,28452,1271,20639,27043,1064,70,95,151,29,2016-10-04
165297924363_10153388831024364,"Tonight, tune in to American Success Live on Youtoo America to watch LNC Chair Nicholas Sarwark, LNC Rep. Larry Sharpe, Libertarian, writer Jeffrey A. Tucker, and State Senator Laura Ebke talk about the status of liberty and justice in America from a Libertarian perspective. Watch on cable (if your cable package has that channel) or online at ytaclub.com at 9 PM Eastern. It is an interactive show. Viewers can call in at 855-424-9825 or tweet questions to @youtooamerica.http://ytaclub.com",,status,,10/3/16 18:09,1082,57,163,1047,34,1,0,0,0,2016-10-03
165297924363_10153388405534364,"Wonder why both major party machines are coming after me?It takes 270 electoral college votes to win. Neither Hillary nor Trump can get there if you vote your conscience. Without 270, the election goes to a House of Representatives that isn't too fond of either one of them.",Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153388405534364/?type=3,10/3/16 15:23,34599,2401,24783,31850,1826,184,703,16,20,2016-10-03
165297924363_10153388059294364,You know how crazy this election cycle is... I just might be the next President of the United States.,Election Update: The Craziest End To The 2016 Campaign Runs Through New Mexico,link,http://fivethirtyeight.com/features/election-update-the-craziest-end-to-the-2016-campaign-runs-through-new-mexico/,10/3/16 12:00,10207,368,1624,9437,570,139,56,3,2,2016-10-03
165297924363_10153387824859364,"""Johnson presented himself as the rational alternative, touting his growing appeal among independents, the military and millennials.""http://www.azcentral.com/story/news/politics/arizona/2016/10/01/presidential-candidate-gary-johnson-rallies-phoenix/91417372/",Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153387824859364/?type=3,10/3/16 9:19,17191,229,3579,16250,866,62,9,1,3,2016-10-03
165297924363_10153383927179364,"Just so hard to figure out why our support keeps growing!CONTEST: What would you put in the quote box?",Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153383927179364/?type=3,10/3/16 8:00,9440,1058,2972,8894,390,12,141,1,2,2016-10-03
165297924363_10153386458949364,Among independents in New Mexico? 42%.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153386458949364/?type=3,10/2/16 18:00,20487,486,4823,19084,1144,205,40,6,8,2016-10-02
165297924363_10153384466534364,"Hillary Clinton and Donald J. Trump don't like the 18 Million+ views on this video.And they certainly don't like the number of people answering: ""Yes, I'm In""We've still got time to get in the October debates. Chip in $15 to get us on the stage: https://goo.gl/dZrf8e",You In?,video,https://www.facebook.com/govgaryjohnson/videos/10153384466534364/,10/2/16 15:00,18796,936,9937,17682,1028,29,47,6,4,2016-10-02
165297924363_10153385611239364,"""It is not too late for the Commission on Presidential Debates to invite Johnson.""",Editorial: The case for Gary Johnson gets stronger,link,http://www.richmond.com/opinion/our-opinion/article_54813eba-6501-55f4-9432-ee26cc1b9bc9.html,10/2/16 11:00,20985,508,5887,20179,692,34,65,1,14,2016-10-02
165297924363_10153384547729364,Looking forward to speaking at CU South Denver tomorrow as part of Our America Initiative's Liberty Tour 2016.,Liberty Tour at UC South Denver featuring Governor Gary Johnson,event,https://www.facebook.com/events/185304748574345/,10/2/16 7:00,2489,108,0,2393,87,6,3,0,0,2016-10-02
165297924363_10153384200049364,Another great crowd... Thank you Phoenix!,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153384200049364/?type=3,10/1/16 20:00,8588,230,466,8109,435,34,10,0,0,2016-10-01
165297924363_10153383927064364,They're attacking us because we've broken fundraising records. We continue to climb in the polls. And millions of Americans are refusing to settle for the lesser of two evils. Will you Chip In $15 to get us on the stage in October? https://goo.gl/T1oPGq,LIVE From Phoenix,video,https://www.facebook.com/govgaryjohnson/videos/10153383927064364/,10/1/16 17:50,26188,16079,11000,21188,4251,189,387,50,123,2016-10-01
165297924363_10153383327084364,"Okay America, we are going to have a pop quiz. Take all the time you need.",Pop Quiz,video,https://www.facebook.com/govgaryjohnson/videos/10153383327084364/,10/1/16 14:00,28428,2170,31626,25697,2085,40,576,11,19,2016-10-01
165297924363_10153383224084364,It still makes me laugh when the other two candidates bicker over their stamina.,Gary Johnson Is Probably The Healthiest Candidate For President,link,http://www.npr.org/2016/09/30/496139721/gary-johnson-is-probably-the-healthiest-candidate-for-president,10/1/16 11:07,30379,791,6205,28070,1046,36,1221,3,3,2016-10-01
165297924363_10153381653389364,The Chicago Tribune encourages Americans to cast a vote they can be proud of.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153381653389364/?type=3,9/30/16 20:00,18316,328,6127,17262,935,79,32,1,7,2016-09-30
165297924363_10153381628044364,"SHARE this with your Trump friends.And read all about 'em: https://goo.gl/rH1UBU",Gary Johnson Newspaper Endorsement Scorecard,video,https://www.facebook.com/govgaryjohnson/videos/10153381628044364/,9/30/16 17:23,16188,562,6615,15135,690,45,309,1,8,2016-09-30
165297924363_10153381220324364,Bill Weld talked with Anderson Cooper 360 last night. Great interview!,Bill Weld On AC360,video,https://www.facebook.com/govgaryjohnson/videos/10153381220324364/,9/30/16 13:56,8080,368,2174,7671,380,21,6,0,2,2016-09-30
165297924363_10153380782629364,"""Every American who casts a vote for him is standing for principles â€” and can be proud of that vote.""","A principled option for U.S. president: Endorsing Gary Johnson, Libertarian",link,http://www.chicagotribune.com/news/opinion/editorials/ct-gary-johnson-president-endorsement-edit-1002-20160930-story.html,9/30/16 10:00,33567,1568,11388,31557,1649,155,151,20,35,2016-09-30
165297924363_10153379987094364,I keep thinking about how Clinton says we should fear Trump going around the world starting wars. Have we legalized pot calling the kettle black?,,status,,9/30/16 7:05,18835,716,3223,16166,548,19,2091,5,6,2016-09-30
165297924363_10153379644164364,Americans are ready for a little honesty...,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153379644164364/?type=3,9/29/16 20:04,14038,383,3738,13385,612,12,28,1,0,2016-09-29
165297924363_10153379009264364,"National political pundits are not journalists. They are masters of hyperbole, division, and sound bites.To survive in today's business of politics, they've traded analysis for opinion. Research for regurgitation. And journalism for propaganda.It is no coincidence that, at the same time the polls show me leading with young voters, independents, and the military, pundits disguised as journalists are now pouncing on every opportunity to discredit our campaign.Why? Because they're scared... READ MORE:",There Are No Coincidences,link,https://www.johnsonweld.com/there_are_no_coincidences?utm_source=facebook&utm_campaign=detroit&utm_medium=wall&utm_term=09-29&utm_content=debate,9/29/16 17:00,10036,509,3490,9483,372,15,18,10,138,2016-09-29
165297924363_10153378564284364,Thank you Melissa Joan Hart!,Why Melissa Joan Hart Supports Gary Johnson,video,https://www.facebook.com/govgaryjohnson/videos/10153378564284364/,9/29/16 14:01,17257,484,7029,15644,1533,53,19,7,1,2016-09-29
165297924363_10153378561429364,Wonderful endorsement from the Detroit News. Thank you!,Endorsement: Gary Johnson for president,link,http://www.detroitnews.com/story/opinion/editorials/2016/09/28/endorse-johnson-president/91254412/,9/29/16 9:40,12414,490,2386,11651,660,77,20,2,4,2016-09-29
165297924363_10153377118024364,"#4 - I agree, Donald J. Trump, that you should have tremendous stamina to be President #debates",Top Ten Tweets that Got Gov. Johnson Trending on Debate Night,link,https://www.johnsonweld.com/top_ten_tweets_from_debate_night?utm_source=facebook&utm_campaign=post_promotion&utm_medium=wall&utm_term=fans&utm_content=top_ten_tweets,9/29/16 7:00,11032,229,1857,10264,465,12,291,0,0,2016-09-29
165297924363_10153377234104364,Trust is important.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153377234104364/?type=3,9/28/16 20:00,36202,798,14737,34616,1486,27,63,2,8,2016-09-28
165297924363_1800517606859284,This election has come down to one issue. Trust.,Straight Talk,video,https://www.facebook.com/govgaryjohnson/videos/1800517606859284/,9/28/16 15:00,16662,1248,11949,15538,963,66,70,9,16,2016-09-28
165297924363_10153376347589364,We'll be answering the tough questions tonight on Hardball with Chris Matthews. Tune in!,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153376347589364/?type=3,9/28/16 13:00,8458,392,3511,8144,271,28,13,2,0,2016-09-28
165297924363_10153376356839364,I'm offering that choice.,"Gary Johnson: Take a Deep Breath, Voters. There Is a Third Way.",link,http://ow.ly/8pj8304Eiui,9/28/16 10:00,47196,1433,26916,44875,1927,34,300,21,39,2016-09-28
165297924363_10153375390399364,"Maybe we should stop telling the world how democracy works until we start practicing it here at home?1.04 Million signatures and counting to #LetGaryDebate: http://bit.ly/2d7XQgb",This is the Year,video,https://www.facebook.com/govgaryjohnson/videos/10153375390399364/,9/28/16 7:30,25964,646,16222,24555,1197,103,55,33,21,2016-09-28
165297924363_10153375268034364,It appears Millennials haven't received the two-party memo.,Timeline Photos,photo,https://www.facebook.com/govgaryjohnson/photos/a.175035499363.104403.165297924363/10153375268034364/?type=3,9/27/16 21:00,48632,1438,16641,45611,2456,397,139,12,17,2016-09-27
165297924363_10153374837299364,This made me smile. What a great young man.,Our Youngest Supporter. #LetGaryDebate,video,https://www.facebook.com/govgaryjohnson/videos/10153374837299364/,9/27/16 17:00,20199,460,3435,18332,1740,91,31,2,3,2016-09-27
